"Kategoria";"Kod";"Nazwa";"Zmienna";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
"Wyposażenie";0000000;"POLSKA";"urządzenie do odbioru telewizji satelitarnej lub kablowej";"2010";64,5;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie do odbioru telewizji satelitarnej lub kablowej";"2011";67,6;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie do odbioru telewizji satelitarnej lub kablowej";"2012";69,4;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie do odbioru telewizji satelitarnej lub kablowej";"2013";66,3;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie do odbioru telewizji satelitarnej lub kablowej";"2014";65,9;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie do odbioru telewizji satelitarnej lub kablowej";"2015";66,5;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie do odbioru telewizji satelitarnej lub kablowej";"2016";62,2;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie do odbioru telewizji satelitarnej lub kablowej";"2017";60,6;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie do odbioru telewizji satelitarnej lub kablowej";"2018";62,0;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie do odbioru telewizji satelitarnej lub kablowej";"2019";62,6;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie do odbioru telewizji satelitarnej lub kablowej";"2020";62,5;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2003";26,7;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2004";32,9;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2005";38,6;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2006";43,7;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2007";50,1;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2008";56,4;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2009";60,8;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2010";64,9;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2011";66,7;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2012";68,3;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2013";71,5;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2014";73,1;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2015";74,2;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2016";75,2;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2017";75,9;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2018";74,1;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2019";72,8;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty ogółem";"2020";76,6;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2003";12,8;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2004";16,9;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2005";22,5;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2006";28,4;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2007";36,6;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2008";45,7;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2009";53,4;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2010";59,6;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2011";62,3;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2012";64,7;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2013";68,8;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2014";71,2;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2015";72,8;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2016";74,0;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2017";74,8;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2018";;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2019";;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z dostępem do Internetu";"2020";;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2003";;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2004";;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2005";;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2006";;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2007";;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2008";;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2009";;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2010";;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2011";48,2;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2012";52,4;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2013";55,4;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2014";58,9;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2015";60,9;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2016";56,1;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2017";53,8;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2018";;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2019";;"%";"";
"Wyposażenie";0000000;"POLSKA";"komputer osobisty z szerokopasmowym dostępem do Internetu";"2020";;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2003";;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2004";;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2005";;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2006";;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2007";;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2008";;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2009";;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2010";;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2011";;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2012";;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2013";;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2014";;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2015";;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2016";;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2017";;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2018";75,6;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2019";80,2;"%";"";
"Wyposażenie";0000000;"POLSKA";"urządzenie z dostępem do Internetu";"2020";85,1;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2003";;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2004";;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2005";;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2006";29,5;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2007";33,6;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2008";37,1;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2009";40,1;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2010";41,4;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2011";40,2;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2012";37,2;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2013";35,8;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2014";35,6;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2015";34,9;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2016";32,0;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2017";31,1;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2018";34,5;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2019";32,8;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka";"2020";38,4;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2003";;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2004";;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2005";;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2006";;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2007";;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2008";;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2009";;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2010";;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2011";;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2012";;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2013";21,9;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2014";22,0;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2015";23,1;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2016";21,6;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2017";21,4;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2018";24,8;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2019";23,1;"%";"";
"Wyposażenie";0000000;"POLSKA";"drukarka wielofunkcyjna";"2020";26,9;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2003";97,4;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2004";98,0;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2005";97,5;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2006";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2007";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2008";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2009";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2010";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2011";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2012";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2013";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2014";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2015";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2016";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2017";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2018";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2019";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"chłodziarka";"2020";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2003";81,6;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2004";83,1;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2005";86,1;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2006";87,4;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2007";85,7;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2008";88,3;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2009";92,4;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2010";92,6;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2011";92,8;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2012";94,7;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2013";95,1;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2014";95,2;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2015";96,9;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2016";97,2;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2017";96,7;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2018";96,0;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2019";94,5;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"automat pralniczy";"2020";93,1;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2003";3,8;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2004";4,1;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2005";5,1;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2006";6,0;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2007";8,4;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2008";11,8;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2009";15,9;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2010";18,5;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2011";20,4;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2012";21,1;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2013";23,0;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2014";27,0;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2015";31,1;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2016";32,0;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2017";35,5;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2018";38,0;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2019";45,1;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zmywarka do naczyń";"2020";57,6;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2003";24,6;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2004";28,8;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2005";34,4;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2006";39,5;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2007";43,5;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2008";46,9;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2009";50,7;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2010";56,2;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2011";57,7;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2012";57,2;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2013";57,5;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2014";59,2;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2015";62,7;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2016";61,0;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2017";59,5;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2018";59,1;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2019";63,4;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka mikrofalowa";"2020";64,7;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2003";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2004";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2005";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2006";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2007";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2008";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2009";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2010";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2011";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2012";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2013";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2014";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2015";11,5;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2016";13,2;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2017";12,3;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2018";15,2;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2019";17,9;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"kuchenka elektryczna z płytą ceramiczną, indukcyjną";"2020";22,6;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2003";39,1;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2004";37,4;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2005";41,2;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2006";43,9;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2007";46,5;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2008";48,7;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2009";55,6;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2010";56,3;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2011";57,0;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2012";55,3;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2013";55,2;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2014";55,1;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2015";59,0;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2016";59,8;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2017";59,7;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2018";60,1;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2019";63,9;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"samochód osobowy";"2020";72,7;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2003";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2004";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2005";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2006";12,0;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2007";15,0;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2008";14,9;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2009";15,2;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2010";15,8;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2011";11,2;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2012";8,0;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2013";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2014";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2015";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2016";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2017";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2018";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2019";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"odtwarzacz płyt kompaktowych";"2020";;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zestaw do odbioru, rejestracji i odtwarzania dźwięku (wieża HI-FI)";"2003";42,8;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zestaw do odbioru, rejestracji i odtwarzania dźwięku (wieża HI-FI)";"2004";42,4;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zestaw do odbioru, rejestracji i odtwarzania dźwięku (wieża HI-FI)";"2005";44,7;"%";"";
"Wyposażenie";0200000;"DOLNOŚLĄSKIE";"zestaw do odbioru, rejestracji i odtwarzania dźwięku (wieża HI-FI)";"2006";44,1;"%";"";
